Title;Hours Viewed;Views
Demon Slayer: Kimetsu no Yaiba: Swordsmith Village Arc // 鬼滅の刃: 刀鍛冶の里編;87000000;8200000
LEGO City Spaced Out;1500000;8200000
Love Is Blind: UK: Season 2;87700000;8200000
Rotten Legacy: Season 1 // Legado: Temporada 1;55000000;8200000
The Resident: Season 3;119700000;8200000
The Watcher: Season 1;45700000;8200000
Unseen: Season 2;36600000;8200000
Vikings: Valhalla: Season 1;56600000;8200000
Breathless: Season 2 // Respira: Temporada 2;55300000;8100000
Lucifer: Season 3;154100000;8100000
Never Have I Ever: Season 3;38000000;8100000
Shameless (U.S.): Season 6;88200000;8100000
Suits (2011): Season 7;94600000;8100000
The Resident: Season 4;83300000;8100000
Vikings (2013): Season 3;61400000;8100000
Baby Shark Hospital Play: Season 1;12600000;8000000
Castlevania: Nocturne: Season 2;31700000;8000000
DAHMER: Monster: The Jeffrey Dahmer Story;71000000;8000000
Dexter: Season 5;81900000;8000000
Little Angel: Volume 6;24300000;8000000
MINDHUNTER: Season 1;67000000;8000000
My Demon: Limited Series // 마이 데몬: 리미티드 시리즈;140700000;8000000
Peaky Blinders: Season 4;46100000;8000000
S.W.A.T. (2017): Season 6;123200000;8000000
The Chosen: Season 1;50200000;8000000
Battle Camp: Season 1;69400000;7900000
Cocaine Air: Smugglers at 30,000 Ft.: Limited Series // Y a-t-il un dealer dans l’avion ?: Mini-série;17400000;7900000
Man Vs Bee: Season 1;14900000;7900000
Never Have I Ever: Season 4;39000000;7900000
SPY x FAMILY: Season 1 // SPY×FAMILY: シーズン1;79600000;7900000
The Glory: Season 1 // 더 글로리: 시즌 1;112800000;7900000
Younger: Season 7;45100000;7900000
Black Mirror: Season 6;40100000;7800000
Gilmore Girls: Season 7;120800000;7800000
Gossip Girl (2007): Season 2;138700000;7800000
Lupin: Part 2;29200000;7800000
Miraculous: Tales of Ladybug & Cat Noir: Season 1;73700000;7800000
Mo: Season 2;30900000;7800000
One-Punch Man: Season 2 // ワンパンマン: シーズン2;37500000;7800000
Our Oceans: Season 1;39900000;7800000
Queen of Tears: Limited Series // 눈물의 여왕: 리미티드 시리즈;181800000;7800000
Supacell: Season 1;40500000;7800000
Welcome to the Family: Season 1 // Bienvenidos a la familia: Temporada 1;32700000;7800000
Bandidos: Season 1;41500000;7700000
Batwheels: Season 1;55700000;7700000
CoComelon: Season 7;20600000;7700000
Dragons: Rescue Riders: Secrets of the Songwing;5900000;7700000
Fireplace for Your Home: Classic Crackling Fireplace;7700000;7700000
Henry Danger: Season 4;63800000;7700000
High Tides: Season 2 // Knokke Off: Seizoen 2;33600000;7700000
Shameless (U.S.): Season 7;83800000;7700000
Squid Game: The Challenge: Season 2;57000000;7700000
Court of Gold: Season 1;33400000;7600000
Delhi Crime: Season 3 // दिल्ली क्राइम: सीज़न 3;36400000;7600000
Dexter: Season 6;78500000;7600000
Frieren: Beyond Journey's End: Season 1 // 葬送のフリーレン: シーズン1;88200000;7600000
House, M.D.: Season 2;133600000;7600000
How to Sell Drugs Online (Fast): Season 4;26900000;7600000
Is It Cake? Holiday: Season 1;20400000;7600000
Jeffrey Epstein: Filthy Rich: Limited Series;28500000;7600000
Lucifer: Season 4;64300000;7600000
Matt Rife: Unwrapped - A Christmas Crowd Work Special;7500000;7600000
Outer Banks: Season 2;62300000;7600000
Ozark: Season 1;76400000;7600000
The Boss Baby: Back in Business: Season 4;37000000;7600000
The Resident: Season 5;127800000;7600000
A Tragedy Foretold: Flight 3054: Season 1 // Congonhas: Tragédia Anunciada: Temporada 1;17400000;7500000
Andrew Schulz: LIFE;7400000;7500000
Dubai Bling: Season 3 // Bling دبي: موسم 3;58300000;7500000
PAW Patrol: Season 3;75300000;7500000
Survival of the Thickest: Season 2;26100000;7500000
Testament: The Story of Moses: Season 1;32000000;7500000
Woman of the Dead: Season 2 // Totenfrau: Staffel 2;33700000;7500000
50 Seconds: The Fernando Báez Sosa Case: Limited Series // 50 segundos: El caso Fernando Báez Sosa: Miniserie;18600000;7400000
Black Warrant: Season 1 // ब्लैक वॉरंट: सीज़न 1;41100000;7400000
Bodyguard: Season 1;44700000;7400000
I Am Not Mendoza: Season 1 // Yo no soy Mendoza: Temporada 1;223200000;7400000
Lupin: Part 3;40800000;7400000
The Great Indian Kapil Show: Season 3 // द ग्रेट इंडियन कपिल शो: सीज़न 3;70200000;7400000
The Last Kingdom: Season 1;58000000;7400000
The Resident: Season 6;70400000;7400000
Typhoon Family: Limited Series // 태풍상사: 리미티드 시리즈;138800000;7400000
Building The Band: Season 1;67600000;7300000
Chip and Potato: Season 1;26800000;7300000
CoComelon Lane: Season 5;8800000;7300000
Conversations with a Killer: The Son of Sam Tapes: Season 1;21300000;7300000
Dark Winds: Season 2;35300000;7300000
Graveyard: Season 1 // Mezarlık: 1. Sezon;51900000;7300000
Grizzy and the Lemmings: Season 1;66600000;7300000
Juan Gabriel: I Must, I Can, I Will: Limited Series // Juan Gabriel: Debo, puedo y quiero: Miniserie;29800000;7300000
Mr. Mercedes: Season 1;64300000;7300000
S.W.A.T. (2017): Season 2;119300000;7300000
Seinfeld: Season 5;61300000;7300000
Sisters' Feud: Season 1 // Las hermanas Guerra: Temporada 1;91000000;7300000
Squid Game in Conversation // 오징어 게임 이야기;4000000;7300000
The Office (U.S.): Season 1;16200000;7300000
The Walking Dead: Season 4;83500000;7300000
True: Rainbow Rescue;2800000;7300000
Woman of the Dead: Season 1 // Totenfrau: Staffel 1;33200000;7300000
Avatar: The Last Airbender (2005): Book 2;58100000;7200000
Chip and Potato: Season 4;17700000;7200000
Dexter: Season 7;80900000;7200000
Jurassic World Camp Cretaceous: Season 4;32100000;7200000
The Diamond Heist: Limited Series;16300000;7200000
Winx Club - The Magic is Back;39100000;7200000
Bad Thoughts: Season 1;14100000;7100000
Newly Rich, Newly Poor: Season 1 // Nuevo rico, nuevo pobre - remake: Temporada 1;333900000;7100000
Outer Banks: Season 3;62700000;7100000
PAW Patrol: Season 2;70200000;7100000
Peaky Blinders: Season 5;41500000;7100000
Raw: January 6, 2025;20400000;7100000
Rosario Tijeras (Mexico): Season 4;211700000;7100000
Seinfeld: Season 6;66100000;7100000
Selling The City: Season 1;34600000;7100000
Shameless (U.S.): Season 8;79200000;7100000
The Last Kids on Earth: Book 1;8100000;7100000
The Manny: Season 2 // El niñero: Temporada 2;31600000;7100000
Cashero: Limited Series // 캐셔로: 리미티드 시리즈;48600000;7000000
Death Note (2006) // DEATH NOTE -デスノート-;97200000;7000000
Deceitful Love: Limited Series // Inganno: Miniserie;33900000;7000000
Envious: Season 3 // Envidiosa: Temporada 3;34400000;7000000
Godless: Limited Series;53400000;7000000
Hound's Hill: Limited Series // Wzgórze psów: Miniserial;37400000;7000000
Marked: Season 1;32600000;7000000
My Happy Marriage: Season 2 // わたしの幸せな結婚: シーズン2;37000000;7000000
Obliterated: Season 1;47700000;7000000
Raising Voices: Limited Series // Ni una más: Miniserie;42500000;7000000
Seinfeld: Season 7;63700000;7000000
The Apothecary Diaries: Season 2 // 薬屋のひとりごと: シーズン2;65100000;7000000
The Thundermans: Season 3;68400000;7000000
The Walking Dead: Season 5;82800000;7000000
Avatar: The Last Airbender (2005): Book 3;58400000;6900000
Lucifer: Season 5;105400000;6900000
My Name: Season 1 // 마이 네임: 시즌 1;46200000;6900000
Seinfeld: Season 4;63600000;6900000
Sneaky Pete: Season 1;59600000;6900000
The Baby-Sitters Club: Season 1;30800000;6900000
The Big Bang Theory: Season 5;56600000;6900000
The Big Bang Theory: Season 6;56100000;6900000
The Big Bang Theory: Season 7;55500000;6900000
The Upshaws: Part 6;31200000;6900000
Trash Truck: Season 2;24300000;6900000
Vikings (2013): Season 4;105000000;6900000
A Good Girl's Guide to Murder: Season 1;31500000;6800000
Angi: Fake Life, True Crime: Limited Series // Angi: Crimen y mentira: Miniserie;8600000;6800000
Big Mouth: Season 1;30500000;6800000
Dragons: Race to the Edge: Season 2;33700000;6800000
Envious: Season 1 // Envidiosa: Temporada 1;42600000;6800000
Gossip Girl (2007): Season 3;106000000;6800000
High Tides: Season 1 // Knokke Off: Seizoen 1;38800000;6800000
My Little Pony: Make Your Mark: Chapter 6;13000000;6800000
S.W.A.T. (2017): Season 3;100200000;6800000
Sex and the City: Season 1;33500000;6800000
Suits (2011): Season 8;79300000;6800000
The Big Bang Theory: Season 4;56900000;6800000
True: Friendship Day;2600000;6800000
Turning Point: The Vietnam War: Season 1;43700000;6800000
Virgin River: Season 5;62700000;6800000
Blippi's Adventures: Season 1;57300000;6700000
Just Alice: Season 1 // Simplemente Alicia: Temporada 1;84900000;6700000
Seinfeld: Season 3;59800000;6700000
Sex/Life: Season 1;43600000;6700000
The Big Bang Theory: Season 8;53700000;6700000
Unbelievable: Limited Series;43100000;6700000
A Christmas Special: Miraculous: Tales of Ladybug & Cat Noir;2400000;6600000
Better Call Saul: Season 2;50100000;6600000
Breathless: Season 1 // Respira: Temporada 1;42100000;6600000
Cry Babies Magic Tears: Season 2;20000000;6600000
Culinary Class Wars: Season 2 // 흑백요리사: 요리 계급 전쟁: 시즌 2;88500000;6600000
Dexter: Season 8;69700000;6600000
House, M.D.: Season 3;116600000;6600000
La Brea: Season 1;47300000;6600000
Letters From The Past: Limited Series // Geleceğe Mektuplar: Mini Dizi;34600000;6600000
Lost (2004): Season 2;116900000;6600000
Peppa Pig: Season 7;27100000;6600000
Schitt's Creek: Season 1;31100000;6600000
Shameless (U.S.): Season 9;85800000;6600000
Suits (2011): Season 9;48900000;6600000
The Big Bang Theory: Season 3;51700000;6600000
The Big C: Season 1;40100000;6600000
Anne with an E: Season 2;48100000;6500000
Behind Her Eyes: Limited Series;32800000;6500000
Beyoncé Bowl;1400000;6500000
Designated Survivor: Season 1;96500000;6500000
El Chapo: Season 1;45900000;6500000
Go! Go! Cory Carson: Season 1;7200000;6500000
Heweliusz: Limited Series;33800000;6500000
Khakee: The Bengal Chapter: Season 1 // खाकी: द बंगाल चैप्टर: सीज़न 1;37900000;6500000
Mighty Bheem's Playtime: Season 1;16300000;6500000
Our Planet II;22000000;6500000
Outlander: Season 7;71500000;6500000
S.W.A.T. (2017): Season 4;82600000;6500000
S.W.A.T. (2017): Season 5;100400000;6500000
Seinfeld: Season 2;29900000;6500000
Seinfeld: Season 8;55800000;6500000
The Big Bang Theory: Season 1;38200000;6500000
The Big Bang Theory: Season 10;50700000;6500000
The Big Bang Theory: Season 9;50600000;6500000
The Good Place: Season 1;31500000;6500000
The Loud House: Season 2;64200000;6500000
The Snow Girl: 1. The Snow Girl // La chica de nieve: 1. La chica de nieve;29900000;6500000
Virgin River: Season 1;48400000;6500000
Alexa & Katie: Part 1;37200000;6400000
CoComelon: Season 10;17600000;6400000
CoComelon: Season 9;17800000;6400000
Family Reunion: Part 1;30200000;6400000
My Little Pony: Make Your Mark: Chapter 1;4800000;6400000
Parenthood (2010): Season 1;60000000;6400000
Peaky Blinders: Season 6;39500000;6400000
Seinfeld: Season 1;12200000;6400000
The Big Bang Theory: Season 2;51500000;6400000
The Seven Deadly Sins // 七つの大罪;62600000;6400000
Victorious: Season 2;32900000;6400000
Bebefinn Playtime;6400000;6300000
Black Mirror: Season 2;21900000;6300000
Friends (1994): Season 5;56200000;6300000
Friends (1994): Season 6;57500000;6300000
From Rock Star to Killer: Limited Series // De rockstar à tueur : Le cas Cantat: Mini-série;13100000;6300000
Gossip Girl (2007): Season 4;98700000;6300000
Homeland: Season 1;68900000;6300000
Larva Island: Season 2;11500000;6300000
Meekah: Season 2;42900000;6300000
Sesame Street: Volume 1;12900000;6300000
Sharkdog: Season 3;17400000;6300000
Simon (2016): Season 2;28400000;6300000
Sweet Magnolias: Season 1;50900000;6300000
Teen Titans Go!: Season 5;56800000;6300000
The Big Bang Theory: Season 11;50400000;6300000
The Office (U.S.): Season 2;50200000;6300000
Tougen Anki // 桃源暗鬼;61300000;6300000
Anne with an E: Season 3;45200000;6200000
Fate: The Winx Saga: Season 1;31600000;6200000
Henry Danger: Season 5;93600000;6200000
Magic and Muscles: Mashle: Magic And Muscles The Divine Visionary Candidate Exam Arc // マッシュル -MASHLE- 神覚者候補選抜試験編;29200000;6200000
Record of Ragnarok: Season 1 // 終末のワルキューレ: シーズン1;30900000;6200000
Shameless (U.S.): Season 10;69000000;6200000
Sweet Magnolias: Season 3;52800000;6200000
Thank You, Next: Season 1 // Kimler Geldi Kimler Geçti: 1. Sezon;36400000;6200000
The Blacklist: Season 2;98100000;6200000
The Crown: Season 1;60500000;6200000
The Office (U.S.): Season 4;42200000;6200000
The Walking Dead: Season 6;78200000;6200000
Blood Coast: Season 1 // Pax Massilia: Saison 1;32300000;6100000
Fatal Seduction: Season 2;32900000;6100000
Friends (1994): Season 7;53100000;6100000
Henry Danger: Season 2;44600000;6100000
House, M.D.: Season 4;72400000;6100000
Lost (2004): Season 3;101400000;6100000
Lucifer: Season 6;53400000;6100000
Masha and the Bear: Nursery Rhymes: Season 1 // Маша и Медведь. Песенки для малышей: 1 сезон;5900000;6100000
One-Punch Man: Season 3 // ワンパンマン: シーズン3;29100000;6100000
Safe: Season 1;36400000;6100000
Shane Gillis: Beautiful Dogs;5400000;6100000
The First Frost // 難哄 // 难哄: 第一季;146600000;6100000
Too Much: Season 1;41500000;6100000
American Nightmare: Season 1;13400000;6000000
Animal Kingdom (2016): Season 1;49500000;6000000
Better Call Saul: Season 3;50200000;6000000
Dark: Season 1;50000000;6000000
Doc (2025): Season 1;43700000;6000000
Friends (1994): Season 1;54300000;6000000
Gossip Girl (2007): Season 5;100700000;6000000
Jurassic World Camp Cretaceous: Season 5;29500000;6000000
Missing: Dead or Alive?: Season 1;19200000;6000000
Mr. Plankton: Limited Series // Mr. 플랑크톤: 리미티드 시리즈;63200000;6000000
One Hundred Years of Solitude: Part 1 // Cien años de soledad: Parte 1;51700000;6000000
Spartacus (2010): Blood and Sand;68500000;6000000
The Office (U.S.): Season 3;58700000;6000000
Vikings: Valhalla: Season 3;38100000;6000000
Baby Reindeer: Limited Series;23300000;5900000
Blippi's Ultimate Bounce House Challenges: Season 1;4800000;5900000
Dr. Seuss’s Red Fish, Blue Fish: Season 1;13500000;5900000
Extraordinary Attorney Woo: Season 1 // 이상한 변호사 우영우: 시즌 1;109400000;5900000
Floor Is Lava: Season 3;16000000;5900000
Free Rein: Season 1;26700000;5900000
Friends (1994): Season 3;55300000;5900000
Friends (1994): Season 4;53000000;5900000
Friends (1994): Season 8;51300000;5900000
Go! Go! Cory Carson: Season 2;6300000;5900000
Gossip Girl (2007): Season 6;41700000;5900000
Grey's Anatomy: Season 1;37700000;5900000
Lost (2004): Season 4;59300000;5900000
Orange Is the New Black: Season 1;74400000;5900000
Pup Academy: Season 1;31600000;5900000
The Trunk: Limited Series // 트렁크: 리미티드 시리즈;49500000;5900000
With Love, Meghan: Season 1;28200000;5900000
ALVINNN!!! And the Chipmunks: Season 2;57700000;5800000
S.W.A.T. (2017): Season 7;53500000;5800000
Single Papa: Season 1 // सिंगल पापा: सीज़न 1;23200000;5800000
SpongeBob SquarePants: Season 11;59300000;5800000
The Gringo Hunters: Season 1 // Los gringo hunters: Temporada 1;57900000;5800000
This Is the Zodiac Speaking: Season 1;13300000;5800000
World War II: From the Frontlines: Season 1;28000000;5800000
Alchemy of Souls: Part 1 // 환혼: 파트 1;141900000;5700000
Alpha Males: Season 1 // Machos alfa: Temporada 1;32100000;5700000
Barbie Dreamhouse Adventures: Season 3;19400000;5700000
Chip and Potato: Season 2;21300000;5700000
Cold Case: Who Killed JonBenét Ramsey: Season 1;17100000;5700000
Culinary Class Wars: Season 1 // 흑백요리사: 요리 계급 전쟁: 시즌 1;75500000;5700000
